order_id,customer_id,customer_name,product_id,product_name,category,price,quantity,total_amount,order_date,payment_method,city,state,country,status
ORD11038,CUST2740,Julie Little,PROD109,Face Cream,Beauty,177.86,1,177.86,2024-05-05,PayPal,Cardenaschester,Minnesota,USA,Delivered
ORD11039,CUST3441,Timothy Henson,PROD430,Vacuum Cleaner,Home Appliances,489.95,2,979.9,2024-11-09,PayPal,Kelliview,Nebraska,USA,Delivered
ORD11040,CUST7565,Marcus Glenn,PROD686,T-Shirt,Clothing,175.38,1,175.38,2025-01-20,PayPal,Arthurberg,Idaho,USA,Delivered
ORD11041,CUST8846,Anthony Sampson,PROD809,Jacket,Clothing,518.12,1,518.12,2024-06-07,Cash,Lake Michaelshire,New Hampshire,USA,Pending
ORD11042,CUST8952,Megan Benitez,PROD775,Refrigerator,Home Appliances,182.25,3,546.75,2025-02-09,Cash,Port Patrickport,Georgia,USA,Canceled
ORD11043,CUST4008,Robert Hopkins,PROD108,T-Shirt,Clothing,934.1,4,3736.4,2024-08-13,PayPal,North Johnport,Indiana,USA,Pending
ORD11044,CUST9231,Sara Garza,PROD432,Smartwatch,Electronics,435.93,2,871.86,2025-03-01,Cash,East Scottview,New Mexico,USA,Canceled
ORD11045,CUST9228,Autumn Smith,PROD273,T-Shirt,Clothing,636.44,2,1272.88,2025-03-10,Cash,Port Michele,Louisiana,USA,Delivered
ORD11046,CUST1440,Christopher Clarke,PROD776,Dress,Clothing,896.44,1,896.44,2024-08-12,Credit Card,New Jennifer,Florida,USA,Canceled
ORD11047,CUST6008,Cody Roberts,PROD828,Science,Books,598.31,5,2991.55,2024-07-23,PayPal,Port Robertfort,South Carolina,USA,Pending
ORD11048,CUST5389,Donald Martinez,PROD341,Nail Polish,Beauty,905.25,1,905.25,2024-07-26,Cash,Aliciaton,Nebraska,USA,Delivered
ORD11049,CUST2962,Daniel Arroyo,PROD771,Perfume,Beauty,380.67,5,1903.35,2024-06-24,Cash,Lake Nicolas,New Jersey,USA,Delivered
ORD11050,CUST5497,Jason Lee,PROD562,Perfume,Beauty,100.96,4,403.84,2024-04-17,Credit Card,Lisachester,Missouri,USA,Canceled
ORD11051,CUST2208,Shawn Hall,PROD520,Washing Machine,Home Appliances,118.49,2,236.98,2024-08-08,Credit Card,West Michael,Louisiana,USA,Delivered
ORD11052,CUST3502,Amber Miller,PROD220,Air Conditioner,Home Appliances,127.7,1,127.7,2024-07-02,PayPal,Millerland,California,USA,Pending
ORD11053,CUST2120,Mark Beck,PROD133,Tablet,Electronics,694.7,2,1389.4,2024-09-22,Credit Card,Gatestown,Virginia,USA,Delivered
ORD11054,CUST1073,Brandi Ruiz,PROD946,Headphones,Electronics,107.56,5,537.8,2024-08-04,Credit Card,North Jake,Kentucky,USA,Canceled
ORD11055,CUST5681,Daniel Perez,PROD345,Washing Machine,Home Appliances,809.17,3,2427.51,2024-12-08,PayPal,North Kathleenmouth,West Virginia,USA,Delivered
ORD11056,CUST9394,Dr. Elizabeth Rodriguez,PROD958,Headphones,Electronics,573.96,5,2869.8,2024-07-28,Cash,Steeleview,Nebraska,USA,Canceled
ORD11057,CUST1327,Robert Watson,PROD444,Vacuum Cleaner,Home Appliances,456.4,5,2282.0,2024-04-16,PayPal,Lake Norma,Oregon,USA,Canceled
ORD11058,CUST6728,Linda Thomas,PROD125,Perfume,Beauty,493.07,5,2465.35,2024-11-08,Credit Card,Dawsonton,Pennsylvania,USA,Delivered
ORD11059,CUST9949,Maria Smith,PROD175,Smartwatch,Electronics,309.7,5,1548.5,2024-07-27,Credit Card,Lake Seanburgh,Indiana,USA,Canceled
ORD11060,CUST7457,Jordan Williams,PROD919,Fiction,Books,581.16,5,2905.8,2024-08-31,Cash,Masonchester,Idaho,USA,Canceled
ORD11061,CUST7479,Richard Mccoy,PROD992,Microwave,Home Appliances,675.77,5,3378.85,2025-01-27,PayPal,Lake James,Mississippi,USA,Delivered
ORD11062,CUST2413,Stephanie Bradley,PROD803,Lipstick,Beauty,751.89,5,3759.45,2024-04-29,Credit Card,Codystad,Arkansas,USA,Canceled
ORD11063,CUST6720,Maria Moore,PROD797,Lipstick,Beauty,23.3,2,46.6,2025-02-02,PayPal,Lake Tiffany,Arizona,USA,Pending
ORD11064,CUST5271,Jason Jackson,PROD434,Vacuum Cleaner,Home Appliances,370.68,5,1853.4,2024-07-21,Credit Card,South Cole,North Carolina,USA,Canceled
ORD11065,CUST1127,Jeffrey Kim,PROD507,Nail Polish,Beauty,987.0,3,2961.0,2024-04-25,Cash,New Jason,Georgia,USA,Canceled
ORD11066,CUST8987,Kristine Wilkerson,PROD230,Microwave,Home Appliances,485.93,2,971.86,2024-03-16,PayPal,South Alicia,North Dakota,USA,Pending
ORD11067,CUST2496,Joe Glenn,PROD235,Smartphone,Electronics,143.86,2,287.72,2024-05-23,Cash,South Allisonfurt,California,USA,Delivered
ORD11068,CUST8243,Vincent Ramirez,PROD263,Tablet,Electronics,823.37,3,2470.11,2024-07-15,Credit Card,Hernandezport,New Mexico,USA,Canceled
ORD11069,CUST6291,William Jackson,PROD138,Headphones,Electronics,787.35,2,1574.7,2024-06-03,Cash,New Michael,New York,USA,Canceled
ORD11070,CUST9865,Amber Booth,PROD270,Science,Books,42.72,4,170.88,2024-07-07,Cash,New Ashley,Alaska,USA,Delivered
ORD11071,CUST5983,Joy Williams,PROD936,Headphones,Electronics,126.05,4,504.2,2025-03-15,Credit Card,Port Catherine,Wisconsin,USA,Pending
ORD11072,CUST4622,Kenneth Nelson,PROD710,Face Cream,Beauty,64.48,2,128.96,2024-12-08,PayPal,North Jeffrey,New York,USA,Canceled
ORD11073,CUST9274,Christopher Warren,PROD880,Science,Books,563.83,2,1127.66,2024-04-25,Credit Card,South Adamberg,Kansas,USA,Pending
ORD11074,CUST1523,Nicholas Figueroa,PROD833,Refrigerator,Home Appliances,736.83,3,2210.49,2024-11-09,PayPal,North Sharonborough,Nebraska,USA,Canceled
ORD11075,CUST8006,Eric James,PROD205,Science,Books,106.98,2,213.96,2024-03-23,Credit Card,West Michelle,Oregon,USA,Pending
ORD11076,CUST3780,Jared Carter,PROD186,Lipstick,Beauty,185.03,5,925.15,2024-12-27,PayPal,Huntburgh,Utah,USA,Delivered
ORD11077,CUST9530,Erin Liu,PROD967,Jeans,Clothing,37.72,3,113.16,2024-06-09,PayPal,East Jillfort,Minnesota,USA,Pending
ORD11078,CUST4560,John Vega,PROD884,Perfume,Beauty,449.58,2,899.16,2025-01-28,PayPal,Lake Lauratown,Iowa,USA,Canceled
ORD11079,CUST9646,Jessica Lara,PROD966,Non-fiction,Books,207.99,1,207.99,2024-10-11,Credit Card,East Jamestown,Georgia,USA,Canceled
ORD11080,CUST2372,Richard Carter,PROD202,T-Shirt,Clothing,234.86,1,234.86,2025-03-15,Credit Card,Ashleyton,Delaware,USA,Canceled
ORD11081,CUST8262,Gregory Reed,PROD404,Non-fiction,Books,250.87,2,501.74,2024-06-23,Cash,Robertfort,Maine,USA,Pending
ORD11082,CUST2827,Jeffrey Shepherd,PROD539,T-Shirt,Clothing,864.55,3,2593.65,2024-09-24,Credit Card,Veronicafort,Virginia,USA,Delivered
ORD11083,CUST8475,John Webster,PROD759,Shampoo,Beauty,479.67,4,1918.68,2024-07-27,PayPal,South Scott,Mississippi,USA,Pending
ORD11084,CUST3465,Alexander Wilson,PROD787,Tablet,Electronics,590.76,5,2953.8,2024-11-13,Cash,Bakerport,Michigan,USA,Pending
ORD11085,CUST6660,Phillip Anderson,PROD763,Refrigerator,Home Appliances,666.07,1,666.07,2024-08-14,Cash,Johnsonview,Arizona,USA,Delivered
ORD11086,CUST7422,Sara Jackson,PROD286,Jacket,Clothing,57.82,1,57.82,2024-06-11,Credit Card,West Stevenshire,Vermont,USA,Canceled
ORD11087,CUST8336,David May,PROD387,Jeans,Clothing,957.36,3,2872.08,2024-06-12,PayPal,Adkinsberg,South Dakota,USA,Pending
ORD11088,CUST3613,Kathleen Evans,PROD671,Jeans,Clothing,271.75,2,543.5,2024-12-14,Credit Card,East Lori,Arkansas,USA,Pending
ORD11089,CUST2515,Andrew Rivera,PROD658,Shampoo,Beauty,783.35,5,3916.75,2024-07-17,Cash,Port Karamouth,Michigan,USA,Canceled
ORD11090,CUST5059,Nicole Frank,PROD364,Microwave,Home Appliances,294.86,1,294.86,2024-08-12,Cash,Cobbfort,Louisiana,USA,Pending
ORD11091,CUST5667,Regina Brooks,PROD511,Vacuum Cleaner,Home Appliances,496.99,4,1987.96,2024-09-03,Credit Card,Vanessaside,Montana,USA,Canceled
ORD11092,CUST4084,Douglas Ramsey,PROD269,Shoes,Clothing,551.66,3,1654.98,2024-07-20,Credit Card,West Mark,Georgia,USA,Canceled
ORD11093,CUST1329,Danielle Russo,PROD348,Shampoo,Beauty,167.21,3,501.63,2024-04-17,Cash,North Dawnshire,Georgia,USA,Delivered
ORD11094,CUST7406,Ashley Dyer,PROD386,Tablet,Electronics,43.24,1,43.24,2024-11-02,PayPal,Port Christophershire,New Jersey,USA,Canceled
ORD11095,CUST6787,Joseph Phillips,PROD856,Tablet,Electronics,108.69,4,434.76,2024-04-08,Cash,East Michelle,Kentucky,USA,Pending
ORD11096,CUST1031,David Lloyd,PROD238,Nail Polish,Beauty,401.51,3,1204.53,2024-08-25,PayPal,East Charlesbury,Louisiana,USA,Canceled
ORD11097,CUST3686,John Hatfield,PROD223,Shampoo,Beauty,927.08,3,2781.24,2024-04-19,Credit Card,West Staceyville,South Carolina,USA,Pending
ORD11098,CUST9336,Charles Allen,PROD162,Fiction,Books,863.57,2,1727.14,2025-01-25,Cash,North Katherine,Montana,USA,Pending
ORD11099,CUST2872,Michael Snow,PROD637,Science,Books,48.5,5,242.5,2024-10-30,Cash,East Timothymouth,Oklahoma,USA,Pending
ORD11100,CUST3847,Jacqueline Price,PROD631,Smartwatch,Electronics,906.52,1,906.52,2024-11-09,Credit Card,South Brent,Florida,USA,Pending
ORD11101,CUST4017,Kelsey Alvarado,PROD911,Dress,Clothing,482.77,4,1931.08,2025-01-07,Credit Card,South Megan,Hawaii,USA,Pending
ORD11102,CUST6324,Rachel Johnson,PROD414,Mystery,Books,13.79,3,41.37,2024-10-01,PayPal,South Robert,New Mexico,USA,Canceled
ORD11103,CUST2849,Jennifer Wiggins,PROD171,Smartphone,Electronics,19.57,5,97.85,2024-08-17,Cash,Angelamouth,Missouri,USA,Canceled
ORD11104,CUST5347,Angela Hoover,PROD434,Jacket,Clothing,415.92,5,2079.6,2024-07-12,Credit Card,Garciaville,New Mexico,USA,Canceled
ORD11105,CUST4232,Vernon Jones Jr.,PROD121,Science,Books,257.36,3,772.08,2024-05-29,PayPal,Lake Kennethfort,Hawaii,USA,Delivered
ORD11106,CUST9122,Michael Hughes,PROD164,Jacket,Clothing,172.35,1,172.35,2024-07-28,Cash,South Bradley,Montana,USA,Pending
ORD11107,CUST5063,James Diaz,PROD874,Shampoo,Beauty,497.87,4,1991.48,2024-10-03,Cash,Amandaburgh,Illinois,USA,Pending
ORD11108,CUST6156,Mary Howard,PROD804,Headphones,Electronics,791.68,3,2375.04,2024-04-21,Credit Card,Jasonhaven,Kansas,USA,Pending
ORD11109,CUST1839,Eric Gilmore,PROD370,Nail Polish,Beauty,682.48,3,2047.44,2024-09-20,Cash,Jonesfurt,Iowa,USA,Canceled
ORD11110,CUST9723,Brenda Miller,PROD392,Smartwatch,Electronics,78.38,1,78.38,2024-05-02,Credit Card,Karenview,Alaska,USA,Delivered
ORD11111,CUST7033,Angela Washington,PROD508,T-Shirt,Clothing,726.99,3,2180.97,2024-11-11,Cash,West Elizabethburgh,Connecticut,USA,Canceled
ORD11112,CUST7839,Kevin Gonzales,PROD458,Mystery,Books,54.6,3,163.8,2024-07-22,PayPal,West Lisaborough,Maine,USA,Pending
ORD11113,CUST8694,Mia Carpenter,PROD727,Smartwatch,Electronics,856.15,2,1712.3,2024-06-06,Cash,New Lee,Texas,USA,Delivered
ORD11114,CUST2904,Sarah White,PROD871,Microwave,Home Appliances,516.52,2,1033.04,2024-06-12,Credit Card,New Nathantown,Oklahoma,USA,Delivered
ORD11115,CUST7541,Robert Smith,PROD671,Fiction,Books,160.1,5,800.5,2024-03-26,Cash,Nobleview,Maryland,USA,Canceled
ORD11116,CUST5552,Mark Wheeler,PROD875,Headphones,Electronics,907.78,2,1815.56,2024-03-30,Credit Card,Lake Jeffrey,Utah,USA,Delivered
ORD11117,CUST2192,Timothy Wallace,PROD306,Jacket,Clothing,183.36,5,916.8,2024-05-16,Cash,Zimmermanborough,Delaware,USA,Pending
ORD11118,CUST4250,Dr. Susan Stevens,PROD215,Dress,Clothing,840.26,2,1680.52,2025-02-28,Cash,Richardshaven,Missouri,USA,Canceled
ORD11119,CUST9272,Victoria Coleman,PROD621,Refrigerator,Home Appliances,564.11,3,1692.33,2024-09-09,Credit Card,Lake Joshua,Kansas,USA,Delivered
ORD11120,CUST3959,Maria Johnson,PROD857,Shoes,Clothing,373.02,5,1865.1,2024-07-04,Credit Card,Andradeville,Vermont,USA,Delivered
ORD11121,CUST8159,William Ramsey,PROD100,Tablet,Electronics,44.47,5,222.35,2024-03-15,Cash,West Johnberg,Hawaii,USA,Pending
ORD11122,CUST2436,Tony Brooks,PROD515,Headphones,Electronics,787.51,3,2362.53,2024-04-09,Credit Card,Port Pamelachester,Idaho,USA,Delivered
ORD11123,CUST3714,Amy Wood,PROD978,Microwave,Home Appliances,782.04,2,1564.08,2024-08-25,PayPal,Lake Roberttown,Nevada,USA,Canceled
ORD11124,CUST1583,Jessica James,PROD209,Science,Books,938.07,5,4690.35,2024-09-13,Credit Card,Frankview,Oklahoma,USA,Canceled
ORD11125,CUST2625,Dennis Edwards,PROD904,Shampoo,Beauty,342.03,4,1368.12,2024-11-19,PayPal,South Taylorview,Maine,USA,Canceled
ORD11126,CUST2236,Todd Marshall,PROD176,Jacket,Clothing,521.39,2,1042.78,2024-10-05,Cash,Port Joshuaburgh,Alaska,USA,Pending
ORD11127,CUST5743,Randy Wright,PROD112,Tablet,Electronics,97.07,4,388.28,2024-10-25,Credit Card,South Bobbyfurt,Oregon,USA,Canceled
ORD11128,CUST9622,Kimberly Smith,PROD615,Science,Books,127.54,5,637.7,2025-01-02,PayPal,Gabriellafurt,Connecticut,USA,Delivered
ORD11129,CUST2409,Kayla Miller,PROD313,Air Conditioner,Home Appliances,228.34,3,685.02,2024-10-15,Cash,North Steven,South Carolina,USA,Canceled
ORD11130,CUST6744,Megan Nichols,PROD576,Jeans,Clothing,484.99,3,1454.97,2025-02-09,Cash,Lake Michaelbury,Hawaii,USA,Canceled
ORD11131,CUST5845,Parker Hurst,PROD147,Fiction,Books,937.65,5,4688.25,2024-08-22,Cash,Hallberg,Rhode Island,USA,Delivered
ORD11132,CUST7566,Ronnie Pope,PROD377,Non-fiction,Books,532.73,5,2663.65,2024-07-24,Cash,West Heatherbury,Virginia,USA,Delivered
ORD11133,CUST4364,Susan Hall,PROD186,Science,Books,587.95,1,587.95,2024-09-08,Cash,Savannahton,Rhode Island,USA,Pending
ORD11134,CUST4581,Charles Dixon,PROD346,Nail Polish,Beauty,660.2,5,3301.0,2025-01-01,Cash,Ashleytown,Louisiana,USA,Delivered
ORD11135,CUST1278,Lacey Huerta,PROD467,Shoes,Clothing,434.59,2,869.18,2024-10-13,Credit Card,South Brandon,Maine,USA,Canceled
ORD11136,CUST3560,Stacey Huynh,PROD422,Smartphone,Electronics,152.02,4,608.08,2025-01-16,PayPal,Stevenshire,Nevada,USA,Delivered
ORD11137,CUST4071,Stacie Phillips,PROD742,Science,Books,724.27,5,3621.35,2024-11-19,Cash,South Eric,New Jersey,USA,Pending
ORD11138,CUST8603,Jeffery Watts,PROD158,Face Cream,Beauty,860.36,1,860.36,2024-06-11,Cash,West Alan,Kentucky,USA,Pending
ORD11139,CUST3528,Kelly Bruce,PROD412,Biography,Books,57.76,1,57.76,2024-12-31,Cash,New Michael,New Mexico,USA,Delivered
ORD11140,CUST8761,Tiffany Harris,PROD585,Tablet,Electronics,368.3,3,1104.9,2024-05-02,Credit Card,Shannonport,Virginia,USA,Pending
ORD11141,CUST7274,Jasmin Vasquez,PROD914,Lipstick,Beauty,535.35,4,2141.4,2024-08-15,Credit Card,Michaelfurt,Wyoming,USA,Pending
ORD11142,CUST8262,Gabrielle Patrick,PROD898,Tablet,Electronics,697.98,4,2791.92,2024-12-05,Credit Card,Elizabethberg,Mississippi,USA,Pending
ORD11143,CUST1467,Susan Payne,PROD680,Refrigerator,Home Appliances,684.24,4,2736.96,2024-11-21,Credit Card,South Heatherside,Ohio,USA,Pending
ORD11144,CUST4007,Lisa Mcdonald,PROD840,Vacuum Cleaner,Home Appliances,914.85,1,914.85,2024-09-17,Cash,Lake Kristina,Oklahoma,USA,Pending
ORD11145,CUST3634,Brandon Walsh,PROD408,Perfume,Beauty,472.19,1,472.19,2024-11-27,PayPal,Mistybury,Indiana,USA,Delivered
ORD11146,CUST5919,Brenda Francis,PROD543,Headphones,Electronics,872.83,3,2618.49,2025-01-31,Credit Card,Underwoodborough,Arizona,USA,Pending
ORD11147,CUST3069,Hannah Leblanc,PROD933,Fiction,Books,36.46,2,72.92,2024-06-29,Cash,West Kristin,Kentucky,USA,Canceled
ORD11148,CUST5010,Lindsey Guerra,PROD235,Lipstick,Beauty,154.64,1,154.64,2025-03-03,Cash,Lake Mario,Texas,USA,Pending
ORD11149,CUST2572,Margaret Martinez,PROD826,Smartphone,Electronics,489.19,3,1467.57,2024-08-22,PayPal,South Zacharystad,Louisiana,USA,Canceled
ORD11150,CUST7303,David Martinez,PROD929,Nail Polish,Beauty,56.92,2,113.84,2024-10-16,Credit Card,Solomonview,Kentucky,USA,Delivered
ORD11151,CUST6655,Douglas Peterson,PROD846,T-Shirt,Clothing,185.78,1,185.78,2025-01-30,Cash,North Georgechester,Minnesota,USA,Delivered
ORD11152,CUST9707,Kathryn Aguilar,PROD439,Jacket,Clothing,506.16,3,1518.48,2024-04-20,Credit Card,Vincentburgh,Montana,USA,Canceled
ORD11153,CUST1176,Jillian Richardson,PROD841,Jeans,Clothing,147.13,2,294.26,2024-12-11,PayPal,Garciafurt,Vermont,USA,Pending
ORD11154,CUST8359,Jennifer Hernandez,PROD419,Refrigerator,Home Appliances,294.8,3,884.4,2024-09-07,PayPal,Reginafort,New Mexico,USA,Canceled
ORD11155,CUST3250,Ethan Ramirez,PROD761,Face Cream,Beauty,972.88,3,2918.64,2024-06-21,Cash,Jeffreyshire,California,USA,Delivered
ORD11156,CUST3268,Jason Long,PROD467,Perfume,Beauty,918.18,2,1836.36,2024-12-01,Credit Card,North Jackson,Tennessee,USA,Pending
ORD11157,CUST4684,Kimberly Weber,PROD481,Smartphone,Electronics,766.59,5,3832.95,2024-08-13,Cash,New Amy,South Dakota,USA,Pending
ORD11158,CUST8636,Brittney Williams,PROD992,Jacket,Clothing,443.84,5,2219.2,2024-10-23,PayPal,West Kyle,Wyoming,USA,Delivered
ORD11159,CUST5534,Samantha Graham,PROD581,Face Cream,Beauty,530.71,2,1061.42,2025-02-28,Credit Card,West Jacquelinefort,Tennessee,USA,Delivered
ORD11160,CUST5339,Cathy Lopez,PROD645,Jeans,Clothing,230.8,3,692.4,2024-10-25,Credit Card,New Albert,Nebraska,USA,Canceled
ORD11161,CUST5440,Devin Williams,PROD107,Washing Machine,Home Appliances,624.84,2,1249.68,2024-11-14,Credit Card,Andreashire,Delaware,USA,Delivered
ORD11162,CUST8201,Veronica Brown,PROD386,Refrigerator,Home Appliances,147.84,1,147.84,2025-01-28,Credit Card,South Thomas,South Dakota,USA,Canceled
ORD11163,CUST9207,Michael Mann,PROD858,Science,Books,371.53,2,743.06,2025-03-14,Credit Card,Jeffreystad,Utah,USA,Pending
ORD11164,CUST5058,John Jones,PROD921,Headphones,Electronics,730.8,2,1461.6,2024-10-06,PayPal,Andrewsbury,Texas,USA,Canceled
ORD11165,CUST1783,David Esparza,PROD637,Laptop,Electronics,421.31,3,1263.93,2024-06-24,Credit Card,Arroyotown,South Dakota,USA,Canceled
ORD11166,CUST6435,Natalie Rivera,PROD223,Laptop,Electronics,323.02,5,1615.1,2024-06-06,Credit Card,Deanberg,Tennessee,USA,Delivered
ORD11167,CUST1426,Willie Williams,PROD837,Nail Polish,Beauty,838.29,1,838.29,2024-11-09,Credit Card,South Eric,Utah,USA,Pending
ORD11168,CUST3203,Bryan Anderson,PROD330,Lipstick,Beauty,626.89,4,2507.56,2024-06-02,Credit Card,Amberview,Michigan,USA,Pending
ORD11169,CUST6463,Jennifer Jackson,PROD514,Non-fiction,Books,833.52,1,833.52,2025-01-27,Cash,Port Jessicaland,Montana,USA,Canceled
ORD11170,CUST6396,Jeffrey Ramsey,PROD414,Dress,Clothing,935.2,4,3740.8,2024-07-29,Credit Card,West Jacob,Rhode Island,USA,Delivered
ORD11171,CUST9299,Matthew Walker,PROD669,Air Conditioner,Home Appliances,815.35,2,1630.7,2024-03-25,Credit Card,Mcknighthaven,Nevada,USA,Pending
ORD11172,CUST4449,Sarah Parks,PROD999,Jeans,Clothing,144.28,1,144.28,2025-02-17,Cash,Toddmouth,Wyoming,USA,Delivered
ORD11173,CUST8256,Lisa Mack,PROD252,Lipstick,Beauty,374.6,5,1873.0,2024-05-10,PayPal,New Nancy,Virginia,USA,Canceled
ORD11174,CUST3223,Ernest Davies,PROD631,Biography,Books,37.42,5,187.1,2024-05-08,Credit Card,Ashleyfurt,Connecticut,USA,Canceled
ORD11175,CUST3312,Samantha Duffy,PROD120,Non-fiction,Books,862.24,4,3448.96,2025-02-25,PayPal,Duranmouth,North Dakota,USA,Pending
ORD11176,CUST8117,Elizabeth Cisneros,PROD264,Washing Machine,Home Appliances,783.82,5,3919.1,2024-04-17,PayPal,Lindaville,Hawaii,USA,Canceled
ORD11177,CUST7279,Randy Kelly,PROD787,Fiction,Books,715.65,1,715.65,2024-05-04,Cash,New Christopher,Indiana,USA,Pending
ORD11178,CUST3023,Matthew Pena,PROD258,Non-fiction,Books,115.0,5,575.0,2024-09-12,PayPal,Port Charles,Washington,USA,Delivered
ORD11179,CUST3984,Nathan Walters,PROD586,Smartwatch,Electronics,572.31,1,572.31,2024-10-03,PayPal,Lauriestad,Georgia,USA,Canceled
ORD11180,CUST8127,Julie Wu,PROD219,Headphones,Electronics,264.36,5,1321.8,2024-06-27,PayPal,Timothyville,Kansas,USA,Canceled
ORD11181,CUST8857,Mary Koch,PROD967,Face Cream,Beauty,373.74,2,747.48,2024-05-26,Credit Card,South Shanetown,Arizona,USA,Delivered
ORD11182,CUST6474,Anna Wilson,PROD857,Headphones,Electronics,821.72,2,1643.44,2024-10-24,PayPal,Lake Justin,Rhode Island,USA,Canceled
ORD11183,CUST2631,Jason Morgan,PROD671,Fiction,Books,22.41,4,89.64,2024-11-22,Cash,Jameshaven,Vermont,USA,Canceled
ORD11184,CUST8721,Tyler Hall,PROD143,Fiction,Books,615.3,4,2461.2,2025-02-24,PayPal,East Annamouth,Florida,USA,Canceled
ORD11185,CUST2413,Aaron Ellis,PROD714,Nail Polish,Beauty,828.4,5,4142.0,2025-01-15,PayPal,Port Joshuaview,Maine,USA,Delivered
ORD11186,CUST5845,Scott Kelly,PROD760,Refrigerator,Home Appliances,162.76,4,651.04,2024-11-21,Credit Card,North Jamesport,New Jersey,USA,Canceled
ORD11187,CUST8255,Anthony Chavez,PROD913,T-Shirt,Clothing,417.13,3,1251.39,2024-09-27,PayPal,North Joshua,Maryland,USA,Canceled
ORD11188,CUST4377,Cheryl Dickerson,PROD757,Headphones,Electronics,965.03,4,3860.12,2025-01-28,Cash,Port Gloriastad,Minnesota,USA,Canceled
ORD11189,CUST8479,Norman Yates,PROD898,Laptop,Electronics,532.55,3,1597.65,2025-01-14,PayPal,Williamsfurt,North Carolina,USA,Pending
ORD11190,CUST6402,Daniel Walker,PROD174,Jacket,Clothing,783.46,4,3133.84,2024-10-22,PayPal,Susanmouth,Nevada,USA,Pending
ORD11191,CUST3240,Melissa Liu,PROD375,Nail Polish,Beauty,220.63,4,882.52,2024-10-11,Cash,West Austin,Arkansas,USA,Pending
ORD11192,CUST8733,Melissa Turner,PROD334,Washing Machine,Home Appliances,187.24,3,561.72,2024-04-30,Cash,Port Eric,Missouri,USA,Delivered
ORD11193,CUST7731,Daniel Harrison,PROD858,Perfume,Beauty,801.94,1,801.94,2024-04-18,Cash,Kington,Oklahoma,USA,Canceled
ORD11194,CUST7174,Ashley Franklin,PROD594,Face Cream,Beauty,437.66,1,437.66,2024-09-06,PayPal,New Melanie,Arkansas,USA,Pending
ORD11195,CUST9165,Lauren Douglas,PROD468,Refrigerator,Home Appliances,552.27,4,2209.08,2024-07-31,Credit Card,Torresview,Hawaii,USA,Delivered
ORD11196,CUST3653,Brenda Mueller,PROD218,Nail Polish,Beauty,439.79,4,1759.16,2024-08-01,Cash,Russelltown,Alabama,USA,Canceled
ORD11197,CUST3285,Marcus Williams,PROD233,Smartphone,Electronics,813.76,5,4068.8,2025-02-14,Cash,East Tammyland,Indiana,USA,Delivered
ORD11198,CUST5695,Jillian Mccoy,PROD805,Vacuum Cleaner,Home Appliances,934.6,5,4673.0,2024-04-09,PayPal,North Terryberg,Vermont,USA,Delivered
ORD11199,CUST4728,Morgan Brady,PROD256,Air Conditioner,Home Appliances,342.71,4,1370.84,2024-05-12,Credit Card,North Kevintown,Minnesota,USA,Delivered
ORD11200,CUST8913,Justin Miller,PROD189,Shoes,Clothing,284.13,2,568.26,2025-02-11,Credit Card,South Joseph,Rhode Island,USA,Delivered
ORD11201,CUST5210,Sherry Hernandez,PROD855,Smartwatch,Electronics,158.95,4,635.8,2024-09-02,Credit Card,South Russellside,New York,USA,Pending
ORD11202,CUST1388,Danny Gomez,PROD302,Shoes,Clothing,422.37,2,844.74,2024-04-04,PayPal,Jaychester,New York,USA,Pending
ORD11203,CUST3541,Brandon Wells,PROD209,Shampoo,Beauty,673.44,5,3367.2,2025-02-28,Credit Card,Thomaston,Alabama,USA,Pending
ORD11204,CUST2020,Brandi Wagner,PROD780,Dress,Clothing,534.49,2,1068.98,2024-10-31,Cash,Hinestown,Michigan,USA,Canceled
ORD11205,CUST2754,Henry Hernandez,PROD628,Mystery,Books,781.04,2,1562.08,2024-11-11,PayPal,Allenmouth,Oklahoma,USA,Delivered
ORD11206,CUST8302,Olivia Ramos,PROD577,Vacuum Cleaner,Home Appliances,579.73,4,2318.92,2024-08-05,PayPal,Wilkersonberg,South Dakota,USA,Canceled
ORD11207,CUST5398,Erica Huang,PROD130,Dress,Clothing,277.61,2,555.22,2024-08-27,PayPal,Hopkinsborough,California,USA,Canceled
ORD11208,CUST8513,Emily Guerra,PROD564,Tablet,Electronics,217.25,2,434.5,2024-09-07,PayPal,Garciafort,Rhode Island,USA,Canceled
ORD11209,CUST9498,David Wilson,PROD705,Refrigerator,Home Appliances,134.64,1,134.64,2025-03-04,Cash,West William,Kentucky,USA,Delivered
ORD11210,CUST8709,Bobby Johnson,PROD570,Tablet,Electronics,809.95,1,809.95,2024-04-09,PayPal,Ericshire,Kentucky,USA,Canceled
ORD11211,CUST8599,Susan Garrett,PROD775,Non-fiction,Books,344.71,4,1378.84,2025-01-23,Credit Card,Mariaside,Kansas,USA,Canceled
ORD11212,CUST3444,James Donaldson,PROD927,Air Conditioner,Home Appliances,742.07,2,1484.14,2024-04-12,PayPal,Lake John,Iowa,USA,Pending
ORD11213,CUST7971,Jeffrey Brown,PROD746,Non-fiction,Books,61.76,2,123.52,2024-04-16,Credit Card,Wrightville,Arizona,USA,Canceled
ORD11214,CUST7264,Mark Walker,PROD400,T-Shirt,Clothing,101.53,1,101.53,2024-11-02,PayPal,South Lindseyville,Wisconsin,USA,Canceled
